date,total_ridership,day_of_week,daytype,holiday,year,month,week
2006-11-05,221374,Sunday,U,,2006,11,44
2006-11-06,542685,Monday,W,,2006,11,45
2006-11-07,540752,Tuesday,W,,2006,11,45
2006-11-08,560125,Wednesday,W,,2006,11,45
2006-11-09,554575,Thursday,W,,2006,11,45
2006-11-10,506678,Friday,W,,2006,11,45
2006-11-11,312358,Saturday,A,,2006,11,45
2006-11-12,209026,Sunday,U,,2006,11,45
2006-11-13,533617,Monday,W,,2006,11,46
2006-11-14,555265,Tuesday,W,,2006,11,46
2006-11-15,549101,Wednesday,W,,2006,11,46
2006-11-16,546640,Thursday,W,,2006,11,46
2006-11-17,551401,Friday,W,,2006,11,46
2006-11-18,334585,Saturday,A,,2006,11,46
2006-11-19,201519,Sunday,U,,2006,11,46
2006-11-20,529558,Monday,W,,2006,11,47
2006-11-21,540440,Tuesday,W,,2006,11,47
2006-11-22,512012,Wednesday,W,,2006,11,47
2006-11-23,151146,Thursday,U,Thanksgiving Day,2006,11,47
2006-11-24,326330,Friday,W,,2006,11,47
2006-11-25,263610,Saturday,A,,2006,11,47
2006-11-26,194988,Sunday,U,,2006,11,47
2006-11-27,521825,Monday,W,,2006,11,48
2006-11-28,537958,Tuesday,W,,2006,11,48
2006-11-29,526560,Wednesday,W,,2006,11,48
2006-11-30,539109,Thursday,W,,2006,11,48
2006-12-01,522636,Friday,W,,2006,12,48
2006-12-02,280505,Saturday,A,,2006,12,48
2006-12-03,186524,Sunday,U,,2006,12,48
2006-12-04,502364,Monday,W,,2006,12,49
2006-12-05,514723,Tuesday,W,,2006,12,49
2006-12-06,522562,Wednesday,W,,2006,12,49
2006-12-07,501162,Thursday,W,,2006,12,49
2006-12-08,519746,Friday,W,,2006,12,49
2006-12-09,285656,Saturday,A,,2006,12,49
2006-12-10,196868,Sunday,U,,2006,12,49
2006-12-11,505693,Monday,W,,2006,12,50
2006-12-12,508707,Tuesday,W,,2006,12,50
2006-12-13,531306,Wednesday,W,,2006,12,50
2006-12-14,520086,Thursday,W,,2006,12,50
2006-12-15,524545,Friday,W,,2006,12,50
2006-12-16,296063,Saturday,A,,2006,12,50
2006-12-17,208964,Sunday,U,,2006,12,50
2006-12-18,491199,Monday,W,,2006,12,51
2006-12-19,494886,Tuesday,W,,2006,12,51
2006-12-20,486347,Wednesday,W,,2006,12,51
2006-12-21,468215,Thursday,W,,2006,12,51
2006-12-22,439314,Friday,W,,2006,12,51
2006-12-23,230253,Saturday,A,,2006,12,51
2006-12-24,145931,Sunday,U,,2006,12,51
2006-12-25,93656,Monday,U,Christmas Day,2006,12,52
2006-12-26,313236,Tuesday,W,,2006,12,52
2006-12-27,382326,Wednesday,W,,2006,12,52
2006-12-28,404515,Thursday,W,,2006,12,52
2006-12-29,414718,Friday,W,,2006,12,52
2006-12-30,257829,Saturday,A,,2006,12,52
2006-12-31,243454,Sunday,U,,2006,12,52
2007-01-01,182534,Monday,U,New Year's Day,2007,1,1
2007-01-02,375184,Tuesday,W,,2007,1,1
2007-01-03,465798,Wednesday,W,,2007,1,1
2007-01-04,455522,Thursday,W,,2007,1,1
2007-01-05,472466,Friday,W,,2007,1,1
2007-01-06,253128,Saturday,A,,2007,1,1
2007-01-07,172770,Sunday,U,,2007,1,1
2007-01-08,492969,Monday,W,,2007,1,2
2007-01-09,496885,Tuesday,W,,2007,1,2
2007-01-10,497193,Wednesday,W,,2007,1,2
2007-01-11,499746,Thursday,W,,2007,1,2
2007-01-12,500793,Friday,W,,2007,1,2
2007-01-13,255641,Saturday,A,,2007,1,2
2007-01-14,180899,Sunday,U,,2007,1,2
2007-01-15,323382,Monday,W,,2007,1,3
2007-01-16,514643,Tuesday,W,,2007,1,3
2007-01-17,513606,Wednesday,W,,2007,1,3
2007-01-18,515003,Thursday,W,,2007,1,3
2007-01-19,512426,Friday,W,,2007,1,3
2007-01-20,262786,Saturday,A,,2007,1,3
2007-01-21,178254,Sunday,U,,2007,1,3
2007-01-22,511887,Monday,W,,2007,1,4
2007-01-23,522816,Tuesday,W,,2007,1,4
2007-01-24,522164,Wednesday,W,,2007,1,4
2007-01-25,522823,Thursday,W,,2007,1,4
2007-01-26,498391,Friday,W,,2007,1,4
2007-01-27,260896,Saturday,A,,2007,1,4
2007-01-28,165357,Sunday,U,,2007,1,4
2007-01-29,493562,Monday,W,,2007,1,5
2007-01-30,501365,Tuesday,W,,2007,1,5
2007-01-31,496941,Wednesday,W,,2007,1,5
2007-02-01,511552,Thursday,W,,2007,2,5
2007-02-02,485151,Friday,W,,2007,2,5
2007-02-03,205616,Saturday,A,,2007,2,5
2007-02-04,135031,Sunday,U,,2007,2,5
2007-02-05,415498,Monday,W,,2007,2,6
2007-02-06,468864,Tuesday,W,,2007,2,6
2007-02-07,492210,Wednesday,W,,2007,2,6
2007-02-08,491118,Thursday,W,,2007,2,6
2007-02-09,483061,Friday,W,,2007,2,6
2007-02-10,242362,Saturday,A,,2007,2,6
2007-02-11,167548,Sunday,U,,2007,2,6
2007-02-12,440009,Monday,W,,2007,2,7
2007-02-13,503840,Tuesday,W,,2007,2,7
2007-02-14,495167,Wednesday,W,,2007,2,7
2007-02-15,501589,Thursday,W,,2007,2,7
2007-02-16,489287,Friday,W,,2007,2,7
2007-02-17,254725,Saturday,A,,2007,2,7
2007-02-18,188064,Sunday,U,,2007,2,7
2007-02-19,387510,Monday,W,,2007,2,8
2007-02-20,519549,Tuesday,W,,2007,2,8
2007-02-21,523858,Wednesday,W,,2007,2,8
2007-02-22,524049,Thursday,W,,2007,2,8
2007-02-23,512583,Friday,W,,2007,2,8
2007-02-24,251408,Saturday,A,,2007,2,8
2007-02-25,162367,Sunday,U,,2007,2,8
2007-02-26,495804,Monday,W,,2007,2,9
2007-02-27,506307,Tuesday,W,,2007,2,9
2007-02-28,512765,Wednesday,W,,2007,2,9
2007-03-01,511316,Thursday,W,,2007,3,9
2007-03-02,495063,Friday,W,,2007,3,9
2007-03-03,252332,Saturday,A,,2007,3,9
2007-03-04,178203,Sunday,U,,2007,3,9
2007-03-05,463471,Monday,W,,2007,3,10
2007-03-06,507399,Tuesday,W,,2007,3,10
2007-03-07,507087,Wednesday,W,,2007,3,10
2007-03-08,518990,Thursday,W,,2007,3,10
2007-03-09,511841,Friday,W,,2007,3,10
2007-03-10,284799,Saturday,A,,2007,3,10
2007-03-11,196894,Sunday,U,,2007,3,10
2007-03-12,509085,Monday,W,,2007,3,11
2007-03-13,538141,Tuesday,W,,2007,3,11
2007-03-14,523814,Wednesday,W,,2007,3,11
2007-03-15,527216,Thursday,W,,2007,3,11
2007-03-16,530183,Friday,W,,2007,3,11
2007-03-17,358768,Saturday,A,,2007,3,11
2007-03-18,195942,Sunday,U,,2007,3,11
2007-03-19,503986,Monday,W,,2007,3,12
2007-03-20,515057,Tuesday,W,,2007,3,12
2007-03-21,495305,Wednesday,W,,2007,3,12
2007-03-22,514862,Thursday,W,,2007,3,12
2007-03-23,499319,Friday,W,,2007,3,12
2007-03-24,271252,Saturday,A,,2007,3,12
2007-03-25,221756,Sunday,U,,2007,3,12
2007-03-26,501476,Monday,W,,2007,3,13
2007-03-27,503327,Tuesday,W,,2007,3,13
2007-03-28,505095,Wednesday,W,,2007,3,13
2007-03-29,519563,Thursday,W,,2007,3,13
2007-03-30,515764,Friday,W,,2007,3,13
2007-03-31,268110,Saturday,A,,2007,3,13
2007-04-01,184398,Sunday,U,,2007,4,13
2007-04-02,476952,Monday,W,,2007,4,14
2007-04-03,468432,Tuesday,W,,2007,4,14
2007-04-04,469697,Wednesday,W,,2007,4,14
2007-04-05,479212,Thursday,W,,2007,4,14
2007-04-06,422016,Friday,W,,2007,4,14
2007-04-07,232334,Saturday,A,,2007,4,14
2007-04-08,157309,Sunday,U,,2007,4,14
2007-04-09,498772,Monday,W,,2007,4,15
2007-04-10,522729,Tuesday,W,,2007,4,15
2007-04-11,486188,Wednesday,W,,2007,4,15
2007-04-12,512642,Thursday,W,,2007,4,15
2007-04-13,515986,Friday,W,,2007,4,15
2007-04-14,289761,Saturday,A,,2007,4,15
2007-04-15,208289,Sunday,U,,2007,4,15
2007-04-16,516385,Monday,W,,2007,4,16
2007-04-17,524311,Tuesday,W,,2007,4,16
2007-04-18,512680,Wednesday,W,,2007,4,16
2007-04-19,512486,Thursday,W,,2007,4,16
2007-04-20,537175,Friday,W,,2007,4,16
2007-04-21,308302,Saturday,A,,2007,4,16
2007-04-22,225484,Sunday,U,,2007,4,16
2007-04-23,512047,Monday,W,,2007,4,17
2007-04-24,523858,Tuesday,W,,2007,4,17
2007-04-25,501503,Wednesday,W,,2007,4,17
2007-04-26,502039,Thursday,W,,2007,4,17
2007-04-27,512851,Friday,W,,2007,4,17
2007-04-28,265633,Saturday,A,,2007,4,17
2007-04-29,197174,Sunday,U,,2007,4,17
2007-04-30,497886,Monday,W,,2007,4,18
2007-05-01,564618,Tuesday,W,,2007,5,18
2007-05-02,512593,Wednesday,W,,2007,5,18
2007-05-03,524420,Thursday,W,,2007,5,18
2007-05-04,533248,Friday,W,,2007,5,18
2007-05-05,299462,Saturday,A,,2007,5,18
2007-05-06,221567,Sunday,U,,2007,5,18
2007-05-07,506536,Monday,W,,2007,5,19
2007-05-08,538220,Tuesday,W,,2007,5,19
2007-05-09,535379,Wednesday,W,,2007,5,19
2007-05-10,543449,Thursday,W,,2007,5,19
2007-05-11,554438,Friday,W,,2007,5,19
2007-05-12,273053,Saturday,A,,2007,5,19
2007-05-13,186298,Sunday,U,,2007,5,19
2007-05-14,487058,Monday,W,,2007,5,20
2007-05-15,501945,Tuesday,W,,2007,5,20
2007-05-16,518919,Wednesday,W,,2007,5,20
2007-05-17,520428,Thursday,W,,2007,5,20
2007-05-18,533993,Friday,W,,2007,5,20
2007-05-19,285433,Saturday,A,,2007,5,20
2007-05-20,193367,Sunday,U,,2007,5,20
2007-05-21,509773,Monday,W,,2007,5,21
2007-05-22,520404,Tuesday,W,,2007,5,21
2007-05-23,517316,Wednesday,W,,2007,5,21
2007-05-24,512478,Thursday,W,,2007,5,21
2007-05-25,507070,Friday,W,,2007,5,21
2007-05-26,255375,Saturday,A,,2007,5,21
2007-05-27,224594,Sunday,U,,2007,5,21
2007-05-28,211564,Monday,U,Memorial Day,2007,5,22
2007-05-29,516732,Tuesday,W,,2007,5,22
2007-05-30,529264,Wednesday,W,,2007,5,22
2007-05-31,508695,Thursday,W,,2007,5,22
2007-06-01,542947,Friday,W,,2007,6,22
2007-06-02,304593,Saturday,A,,2007,6,22
2007-06-03,218793,Sunday,U,,2007,6,22
2007-06-04,507311,Monday,W,,2007,6,23
2007-06-05,534003,Tuesday,W,,2007,6,23
2007-06-06,532039,Wednesday,W,,2007,6,23
2007-06-07,544539,Thursday,W,,2007,6,23
2007-06-08,542238,Friday,W,,2007,6,23
2007-06-09,333936,Saturday,A,,2007,6,23
2007-06-10,242306,Sunday,U,,2007,6,23
2007-06-11,535403,Monday,W,,2007,6,24
2007-06-12,548464,Tuesday,W,,2007,6,24
2007-06-13,543496,Wednesday,W,,2007,6,24
2007-06-14,541915,Thursday,W,,2007,6,24
2007-06-15,556842,Friday,W,,2007,6,24
2007-06-16,301968,Saturday,A,,2007,6,24
2007-06-17,213844,Sunday,U,,2007,6,24
2007-06-18,489892,Monday,W,,2007,6,25
2007-06-19,513621,Tuesday,W,,2007,6,25
2007-06-20,519340,Wednesday,W,,2007,6,25
2007-06-21,520255,Thursday,W,,2007,6,25
2007-06-22,517052,Friday,W,,2007,6,25
2007-06-23,279373,Saturday,A,,2007,6,25
2007-06-24,287868,Sunday,U,,2007,6,25
2007-06-25,513941,Monday,W,,2007,6,26
2007-06-26,517336,Tuesday,W,,2007,6,26
2007-06-27,520803,Wednesday,W,,2007,6,26
2007-06-28,515030,Thursday,W,,2007,6,26
2007-06-29,588091,Friday,W,,2007,6,26
2007-06-30,371110,Saturday,A,,2007,6,26
2007-07-01,294314,Sunday,U,,2007,7,26
2007-07-02,534505,Monday,W,,2007,7,27
2007-07-03,703952,Tuesday,W,,2007,7,27
2007-07-04,290221,Wednesday,U,Independence Day,2007,7,27
2007-07-05,544291,Thursday,W,,2007,7,27
2007-07-06,578015,Friday,W,,2007,7,27
2007-07-07,330726,Saturday,A,,2007,7,27
2007-07-08,238961,Sunday,U,,2007,7,27
2007-07-09,487875,Monday,W,,2007,7,28
2007-07-10,506225,Tuesday,W,,2007,7,28
2007-07-11,522647,Wednesday,W,,2007,7,28
2007-07-12,523653,Thursday,W,,2007,7,28
2007-07-13,561250,Friday,W,,2007,7,28
2007-07-14,317952,Saturday,A,,2007,7,28
2007-07-15,240438,Sunday,U,,2007,7,28
2007-07-16,520566,Monday,W,,2007,7,29
2007-07-17,528987,Tuesday,W,,2007,7,29
2007-07-18,543442,Wednesday,W,,2007,7,29
2007-07-19,537852,Thursday,W,,2007,7,29
2007-07-20,544392,Friday,W,,2007,7,29
2007-07-21,304030,Saturday,A,,2007,7,29
2007-07-22,221433,Sunday,U,,2007,7,29
2007-07-23,509382,Monday,W,,2007,7,30
2007-07-24,517980,Tuesday,W,,2007,7,30
2007-07-25,520048,Wednesday,W,,2007,7,30
2007-07-26,518123,Thursday,W,,2007,7,30
2007-07-27,519313,Friday,W,,2007,7,30
2007-07-28,315488,Saturday,A,,2007,7,30
2007-07-29,226294,Sunday,U,,2007,7,30
2007-07-30,514887,Monday,W,,2007,7,31
2007-07-31,528905,Tuesday,W,,2007,7,31
2007-08-01,533982,Wednesday,W,,2007,8,31
2007-08-02,540167,Thursday,W,,2007,8,31
2007-08-03,574500,Friday,W,,2007,8,31
2007-08-04,350303,Saturday,A,,2007,8,31
2007-08-05,276171,Sunday,U,,2007,8,31
2007-08-06,490659,Monday,W,,2007,8,32
2007-08-07,506211,Tuesday,W,,2007,8,32
2007-08-08,496758,Wednesday,W,,2007,8,32
2007-08-09,506861,Thursday,W,,2007,8,32
2007-08-10,512711,Friday,W,,2007,8,32
2007-08-11,314689,Saturday,A,,2007,8,32
2007-08-12,217860,Sunday,U,,2007,8,32
2007-08-13,476860,Monday,W,,2007,8,33
2007-08-14,502141,Tuesday,W,,2007,8,33
2007-08-15,500795,Wednesday,W,,2007,8,33
2007-08-16,514908,Thursday,W,,2007,8,33
2007-08-17,522552,Friday,W,,2007,8,33
2007-08-18,305307,Saturday,A,,2007,8,33
2007-08-19,200132,Sunday,U,,2007,8,33
2007-08-20,495457,Monday,W,,2007,8,34
2007-08-21,498314,Tuesday,W,,2007,8,34
2007-08-22,499144,Wednesday,W,,2007,8,34
2007-08-23,480275,Thursday,W,,2007,8,34
2007-08-24,502202,Friday,W,,2007,8,34
2007-08-25,300718,Saturday,A,,2007,8,34
2007-08-26,227898,Sunday,U,,2007,8,34
2007-08-27,505759,Monday,W,,2007,8,35
2007-08-28,538159,Tuesday,W,,2007,8,35
2007-08-29,531482,Wednesday,W,,2007,8,35
2007-08-30,553246,Thursday,W,,2007,8,35
2007-08-31,559646,Friday,W,,2007,8,35
2007-09-01,342737,Saturday,A,,2007,9,35
2007-09-02,272830,Sunday,U,,2007,9,35
2007-09-03,228235,Monday,U,Labor Day,2007,9,36
2007-09-04,552863,Tuesday,W,,2007,9,36
2007-09-05,572198,Wednesday,W,,2007,9,36
2007-09-06,572072,Thursday,W,,2007,9,36
2007-09-07,555024,Friday,W,,2007,9,36
2007-09-08,310392,Saturday,A,,2007,9,36
2007-09-09,221055,Sunday,U,,2007,9,36
2007-09-10,561504,Monday,W,,2007,9,37
2007-09-11,564293,Tuesday,W,,2007,9,37
2007-09-12,564924,Wednesday,W,,2007,9,37
2007-09-13,551860,Thursday,W,,2007,9,37
2007-09-14,555294,Friday,W,,2007,9,37
2007-09-15,314308,Saturday,A,,2007,9,37
2007-09-16,226402,Sunday,U,,2007,9,37
2007-09-17,560686,Monday,W,,2007,9,38
2007-09-18,572058,Tuesday,W,,2007,9,38
2007-09-19,574876,Wednesday,W,,2007,9,38
2007-09-20,566463,Thursday,W,,2007,9,38
2007-09-21,579252,Friday,W,,2007,9,38
2007-09-22,300072,Saturday,A,,2007,9,38
2007-09-23,223506,Sunday,U,,2007,9,38
2007-09-24,538807,Monday,W,,2007,9,39
2007-09-25,551847,Tuesday,W,,2007,9,39
2007-09-26,547881,Wednesday,W,,2007,9,39
2007-09-27,560943,Thursday,W,,2007,9,39
2007-09-28,564996,Friday,W,,2007,9,39
2007-09-29,297718,Saturday,A,,2007,9,39
2007-09-30,198402,Sunday,U,,2007,9,39
2007-10-01,541502,Monday,W,,2007,10,40
2007-10-02,555865,Tuesday,W,,2007,10,40
2007-10-03,563265,Wednesday,W,,2007,10,40
2007-10-04,566621,Thursday,W,,2007,10,40
2007-10-05,565756,Friday,W,,2007,10,40
2007-10-06,357438,Saturday,A,,2007,10,40
2007-10-07,327508,Sunday,U,,2007,10,40
2007-10-08,467734,Monday,W,,2007,10,41
2007-10-09,558770,Tuesday,W,,2007,10,41
2007-10-10,552742,Wednesday,W,,2007,10,41
2007-10-11,560133,Thursday,W,,2007,10,41
2007-10-12,555670,Friday,W,,2007,10,41
2007-10-13,280897,Saturday,A,,2007,10,41
2007-10-14,194797,Sunday,U,,2007,10,41
2007-10-15,540872,Monday,W,,2007,10,42
2007-10-16,551835,Tuesday,W,,2007,10,42
2007-10-17,554791,Wednesday,W,,2007,10,42
2007-10-18,553506,Thursday,W,,2007,10,42
2007-10-19,543432,Friday,W,,2007,10,42
2007-10-20,292483,Saturday,A,,2007,10,42
2007-10-21,202393,Sunday,U,,2007,10,42
2007-10-22,537953,Monday,W,,2007,10,43
2007-10-23,550135,Tuesday,W,,2007,10,43
2007-10-24,550192,Wednesday,W,,2007,10,43
2007-10-25,557805,Thursday,W,,2007,10,43
2007-10-26,547182,Friday,W,,2007,10,43
2007-10-27,274267,Saturday,A,,2007,10,43
2007-10-28,193567,Sunday,U,,2007,10,43
2007-10-29,530985,Monday,W,,2007,10,44
2007-10-30,543434,Tuesday,W,,2007,10,44
2007-10-31,536596,Wednesday,W,,2007,10,44
2007-11-01,549477,Thursday,W,,2007,11,44
2007-11-02,531290,Friday,W,,2007,11,44
2007-11-03,275060,Saturday,A,,2007,11,44
2007-11-04,186220,Sunday,U,,2007,11,44
2007-11-05,535657,Monday,W,,2007,11,45
2007-11-06,543891,Tuesday,W,,2007,11,45
2007-11-07,533798,Wednesday,W,,2007,11,45
2007-11-08,550528,Thursday,W,,2007,11,45
2007-11-09,546473,Friday,W,,2007,11,45
2007-11-10,268678,Saturday,A,,2007,11,45
2007-11-11,179641,Sunday,U,,2007,11,45
2007-11-12,457964,Monday,W,,2007,11,46
2007-11-13,548275,Tuesday,W,,2007,11,46
2007-11-14,541323,Wednesday,W,,2007,11,46
2007-11-15,542423,Thursday,W,,2007,11,46
2007-11-16,535680,Friday,W,,2007,11,46
2007-11-17,310194,Saturday,A,,2007,11,46
2007-11-18,186635,Sunday,U,,2007,11,46
2007-11-19,521227,Monday,W,,2007,11,47
2007-11-20,529528,Tuesday,W,,2007,11,47
2007-11-21,480281,Wednesday,W,,2007,11,47
2007-11-22,131029,Thursday,U,Thanksgiving Day,2007,11,47
2007-11-23,295489,Friday,W,,2007,11,47
2007-11-24,237122,Saturday,A,,2007,11,47
2007-11-25,183420,Sunday,U,,2007,11,47
2007-11-26,508248,Monday,W,,2007,11,48
2007-11-27,522642,Tuesday,W,,2007,11,48
2007-11-28,520554,Wednesday,W,,2007,11,48
2007-11-29,519288,Thursday,W,,2007,11,48
2007-11-30,524169,Friday,W,,2007,11,48
2007-12-01,254775,Saturday,A,,2007,12,48
2007-12-02,182404,Sunday,U,,2007,12,48
2007-12-03,502782,Monday,W,,2007,12,49
2007-12-04,519107,Tuesday,W,,2007,12,49
2007-12-05,517516,Wednesday,W,,2007,12,49
2007-12-06,514490,Thursday,W,,2007,12,49
2007-12-07,506002,Friday,W,,2007,12,49
2007-12-08,270955,Saturday,A,,2007,12,49
2007-12-09,179003,Sunday,U,,2007,12,49
2007-12-10,495995,Monday,W,,2007,12,50
2007-12-11,502243,Tuesday,W,,2007,12,50
2007-12-12,510617,Wednesday,W,,2007,12,50
2007-12-13,511160,Thursday,W,,2007,12,50
2007-12-14,507205,Friday,W,,2007,12,50
2007-12-15,262960,Saturday,A,,2007,12,50
2007-12-16,178469,Sunday,U,,2007,12,50
2007-12-17,468385,Monday,W,,2007,12,51
2007-12-18,483392,Tuesday,W,,2007,12,51
2007-12-19,487704,Wednesday,W,,2007,12,51
2007-12-20,480197,Thursday,W,,2007,12,51
2007-12-21,467875,Friday,W,,2007,12,51
2007-12-22,241373,Saturday,A,,2007,12,51
2007-12-23,153162,Sunday,U,,2007,12,51
2007-12-24,209667,Monday,W,,2007,12,52
2007-12-25,92599,Tuesday,U,Christmas Day,2007,12,52
2007-12-26,331670,Wednesday,W,,2007,12,52
2007-12-27,384102,Thursday,W,,2007,12,52
2007-12-28,384921,Friday,W,,2007,12,52
2007-12-29,230555,Saturday,A,,2007,12,52
2007-12-30,192708,Sunday,U,,2007,12,52
2007-12-31,336703,Monday,W,,2007,12,1
2008-01-01,144600,Tuesday,U,New Year's Day,2008,1,1
2008-01-02,391071,Wednesday,W,,2008,1,1
2008-01-03,429454,Thursday,W,,2008,1,1
2008-01-04,445645,Friday,W,,2008,1,1
2008-01-05,232584,Saturday,A,,2008,1,1
2008-01-06,172109,Sunday,U,,2008,1,1
2008-01-07,488043,Monday,W,,2008,1,2
2008-01-08,491811,Tuesday,W,,2008,1,2
2008-01-09,501672,Wednesday,W,,2008,1,2
2008-01-10,499915,Thursday,W,,2008,1,2
2008-01-11,499940,Friday,W,,2008,1,2
2008-01-12,248586,Saturday,A,,2008,1,2
2008-01-13,167950,Sunday,U,,2008,1,2
2008-01-14,504031,Monday,W,,2008,1,3
2008-01-15,511562,Tuesday,W,,2008,1,3
2008-01-16,519617,Wednesday,W,,2008,1,3
2008-01-17,514376,Thursday,W,,2008,1,3
2008-01-18,485836,Friday,W,,2008,1,3
2008-01-19,191955,Saturday,A,,2008,1,3
2008-01-20,139993,Sunday,U,,2008,1,3
2008-01-21,317637,Monday,W,,2008,1,4
2008-01-22,510610,Tuesday,W,,2008,1,4
2008-01-23,502887,Wednesday,W,,2008,1,4
2008-01-24,488198,Thursday,W,,2008,1,4
2008-01-25,469067,Friday,W,,2008,1,4
2008-01-26,243966,Saturday,A,,2008,1,4
2008-01-27,176910,Sunday,U,,2008,1,4
2008-01-28,517227,Monday,W,,2008,1,5
2008-01-29,520687,Tuesday,W,,2008,1,5
2008-01-30,481873,Wednesday,W,,2008,1,5
2008-01-31,519920,Thursday,W,,2008,1,5
2008-02-01,499504,Friday,W,,2008,2,5
2008-02-02,264635,Saturday,A,,2008,2,5
2008-02-03,179432,Sunday,U,,2008,2,5
2008-02-04,512499,Monday,W,,2008,2,6
2008-02-05,532308,Tuesday,W,,2008,2,6
2008-02-06,512617,Wednesday,W,,2008,2,6
2008-02-07,533375,Thursday,W,,2008,2,6
2008-02-08,524165,Friday,W,,2008,2,6
2008-02-09,263980,Saturday,A,,2008,2,6
2008-02-10,146093,Sunday,U,,2008,2,6
2008-02-11,471007,Monday,W,,2008,2,7
2008-02-12,465858,Tuesday,W,,2008,2,7
2008-02-13,530388,Wednesday,W,,2008,2,7
2008-02-14,539112,Thursday,W,,2008,2,7
2008-02-15,520311,Friday,W,,2008,2,7
2008-02-16,278167,Saturday,A,,2008,2,7
2008-02-17,181424,Sunday,U,,2008,2,7
2008-02-18,384272,Monday,W,,2008,2,8
2008-02-19,501549,Tuesday,W,,2008,2,8
2008-02-20,506500,Wednesday,W,,2008,2,8
2008-02-21,517893,Thursday,W,,2008,2,8
2008-02-22,513857,Friday,W,,2008,2,8
2008-02-23,268584,Saturday,A,,2008,2,8
2008-02-24,184493,Sunday,U,,2008,2,8
2008-02-25,507358,Monday,W,,2008,2,9
2008-02-26,509356,Tuesday,W,,2008,2,9
2008-02-27,519254,Wednesday,W,,2008,2,9
2008-02-28,522284,Thursday,W,,2008,2,9
2008-02-29,520288,Friday,W,,2008,2,9
2008-03-01,265355,Saturday,A,,2008,3,9
2008-03-02,189164,Sunday,U,,2008,3,9
2008-03-03,468398,Monday,W,,2008,3,10
2008-03-04,521042,Tuesday,W,,2008,3,10
2008-03-05,522150,Wednesday,W,,2008,3,10
2008-03-06,525265,Thursday,W,,2008,3,10
2008-03-07,508669,Friday,W,,2008,3,10
2008-03-08,242852,Saturday,A,,2008,3,10
2008-03-09,177757,Sunday,U,,2008,3,10
2008-03-10,510437,Monday,W,,2008,3,11
2008-03-11,533303,Tuesday,W,,2008,3,11
2008-03-12,538464,Wednesday,W,,2008,3,11
2008-03-13,540118,Thursday,W,,2008,3,11
2008-03-14,544544,Friday,W,,2008,3,11
2008-03-15,335652,Saturday,A,,2008,3,11
2008-03-16,200942,Sunday,U,,2008,3,11
2008-03-17,492053,Monday,W,,2008,3,12
2008-03-18,499088,Tuesday,W,,2008,3,12
2008-03-19,512037,Wednesday,W,,2008,3,12
2008-03-20,505388,Thursday,W,,2008,3,12
2008-03-21,415234,Friday,W,,2008,3,12
2008-03-22,237993,Saturday,A,,2008,3,12
2008-03-23,158467,Sunday,U,,2008,3,12
2008-03-24,480172,Monday,W,,2008,3,13
2008-03-25,502122,Tuesday,W,,2008,3,13
2008-03-26,507663,Wednesday,W,,2008,3,13
2008-03-27,495155,Thursday,W,,2008,3,13
2008-03-28,508511,Friday,W,,2008,3,13
2008-03-29,262899,Saturday,A,,2008,3,13
2008-03-30,192569,Sunday,U,,2008,3,13
2008-03-31,523398,Monday,W,,2008,3,14
2008-04-01,536718,Tuesday,W,,2008,4,14
2008-04-02,556903,Wednesday,W,,2008,4,14
2008-04-03,558445,Thursday,W,,2008,4,14
2008-04-04,549653,Friday,W,,2008,4,14
2008-04-05,293495,Saturday,A,,2008,4,14
2008-04-06,205288,Sunday,U,,2008,4,14
2008-04-07,537091,Monday,W,,2008,4,15
2008-04-08,528845,Tuesday,W,,2008,4,15
2008-04-09,544259,Wednesday,W,,2008,4,15
2008-04-10,521954,Thursday,W,,2008,4,15
2008-04-11,529223,Friday,W,,2008,4,15
2008-04-12,249334,Saturday,A,,2008,4,15
2008-04-13,178019,Sunday,U,,2008,4,15
2008-04-14,534849,Monday,W,,2008,4,16
2008-04-15,546106,Tuesday,W,,2008,4,16
2008-04-16,556477,Wednesday,W,,2008,4,16
2008-04-17,560187,Thursday,W,,2008,4,16
2008-04-18,548604,Friday,W,,2008,4,16
2008-04-19,280681,Saturday,A,,2008,4,16
2008-04-20,219998,Sunday,U,,2008,4,16
2008-04-21,547870,Monday,W,,2008,4,17
2008-04-22,564856,Tuesday,W,,2008,4,17
2008-04-23,547029,Wednesday,W,,2008,4,17
2008-04-24,546425,Thursday,W,,2008,4,17
2008-04-25,529560,Friday,W,,2008,4,17
2008-04-26,263092,Saturday,A,,2008,4,17
2008-04-27,186168,Sunday,U,,2008,4,17
2008-04-28,510559,Monday,W,,2008,4,18
2008-04-29,548545,Tuesday,W,,2008,4,18
2008-04-30,557352,Wednesday,W,,2008,4,18
2008-05-01,574510,Thursday,W,,2008,5,18
2008-05-02,541300,Friday,W,,2008,5,18
2008-05-03,286085,Saturday,A,,2008,5,18
2008-05-04,204476,Sunday,U,,2008,5,18
2008-05-05,534492,Monday,W,,2008,5,19
2008-05-06,549868,Tuesday,W,,2008,5,19
2008-05-07,532637,Wednesday,W,,2008,5,19
2008-05-08,553143,Thursday,W,,2008,5,19
2008-05-09,556962,Friday,W,,2008,5,19
2008-05-10,271200,Saturday,A,,2008,5,19
2008-05-11,160915,Sunday,U,,2008,5,19
2008-05-12,532220,Monday,W,,2008,5,20
2008-05-13,550915,Tuesday,W,,2008,5,20
